source,method,logN,N,m,trial_index,base_ot_mode,encrypted_ot_message_pairs,socket_send_call_count,flush_count,protocol_round_count,encrypted_payload_bytes,bytes_per_send,batched_payload_check,notes
standalone_split,SPLIT_COEFF_OT_PRECOMPUTED,,,32,8,PRECOMPUTED_BASE_OT,7808,1,1,2,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
standalone_split,SPLIT_COEFF_OT_PRECOMPUTED,,,32,9,PRECOMPUTED_BASE_OT,7808,1,1,2,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,0,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,1,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,2,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,3,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,4,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,5,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,6,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,7,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,8,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,8,9,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,0,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,1,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,2,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,3,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,4,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,5,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,6,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,7,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,8,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,16,9,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,0,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,1,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,2,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,3,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,4,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,5,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,6,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,7,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,8,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,12,4096,32,9,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,0,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,1,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,2,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,3,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,4,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,5,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,6,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,7,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,8,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,8,9,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,0,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,1,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,2,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,3,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,4,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,5,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,6,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,7,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,8,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,16,9,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,0,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,1,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,2,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,3,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,4,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,5,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,6,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,7,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,8,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,14,16384,32,9,INCLUDING_BASE_OT,7808,1,1,3,3997696,3997696,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,0,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,1,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,2,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,3,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,4,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,5,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,6,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,7,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,8,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,8,9,INCLUDING_BASE_OT,7808,1,1,3,999424,999424,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,16,0,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,16,1,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,16,2,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,16,3,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
integrated_rm,RM_VECTOR_OPT,16,65536,16,4,INCLUDING_BASE_OT,7808,1,1,3,1998848,1998848,PASS,Harness-visible encrypted payload sends; libOTe internal OT-extension sends are not decomposed here.
